AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,61,6,5,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,62,3,3,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,63,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,64,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,66,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,67,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,68,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,69,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,70,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,72,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,73,2,2,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,74,2,1,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,76,3,1,2,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,77,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,79,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,84,1,1,0,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,1,U,1,7,1,89,1,0,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,18,3,2,1,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,19,8,5,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,20,11,7,4,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,21,10,7,3,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,22,9,1,8,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,23,15,8,7,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,24,12,7,5,0
2009,5/7/2009,4,CAMPECHE,1,Campeche,2,U,1,7,0,25,18,9,9,0
